Long,Lat,track_seg_point_id,ele
-112.499705,45.839024,2070,2003
-112.504465,45.83932,2071,2017
-112.505249,45.838828,2072,2021
-112.506454,45.835299,2073,2030
-112.510036,45.833269,2074,2054
-112.511565,45.833358,2075,2042
-112.513524,45.832134,2076,2040
-112.514929,45.832649,2077,2035
-112.515935,45.831528,2078,2044
-112.518636,45.830083,2079,2043
-112.523619,45.828821,2080,2054
-112.523498,45.827635,2081,2048
-112.524546,45.826639,2082,2054
-112.522846,45.82464,2083,2053
-112.521188,45.824108,2084,2060
-112.522304,45.823316,2085,2062
-112.521566,45.821624,2086,2079
-112.519598,45.820809,2087,2076
-112.520272,45.819311,2088,2102
-112.519921,45.814317,2089,2126
-112.516197,45.801677,2090,2185
-112.515879,45.798785,2091,2202
-112.517623,45.795908,2092,2214
-112.521426,45.792471,2093,2230
-112.527034,45.790127,2094,2212
-112.536436,45.790008,2095,2165
-112.545471,45.787011,2096,2166
-112.547783,45.787097,2097,2165
-112.553395,45.788711,2098,2123
-112.553571,45.790719,2099,2124
-112.554216,45.791526,2100,2118
-112.557547,45.786766,2101,2113
-112.560352,45.785958,2102,2106
-112.562071,45.786146,2103,2109
-112.56531,45.789089,2104,2095
-112.566734,45.791553,2105,2095
-112.568784,45.792269,2106,2101
-112.569638,45.793839,2107,2112
-112.56928,45.794801,2108,2108
-112.571074,45.7969,2109,2112
-112.572185,45.799198,2110,2122
-112.574076,45.799714,2111,2121
-112.57903,45.80386,2112,2120
-112.57956,45.806069,2113,2121
-112.580428,45.806403,2114,2124
-112.593691,45.806761,2115,2172
-112.594474,45.811286,2116,2145
-112.594163,45.816682,2117,2134
-112.595307,45.818022,2118,2132
-112.597838,45.818653,2119,2139
-112.599619,45.820066,2120,2164
-112.603722,45.821828,2121,2151
-112.606226,45.820778,2122,2140
-112.609293,45.820521,2123,2130
-112.613748,45.821069,2124,2133
-112.620106,45.823099,2125,2144
-112.623858,45.825799,2126,2156
-112.629697,45.827186,2127,2135
-112.633146,45.827502,2128,2106
-112.638571,45.83064,2129,2043
-112.63936,45.831665,2130,2037
-112.641443,45.831383,2131,2035
-112.64618,45.831811,2132,1990
-112.649039,45.833442,2133,1962
-112.651694,45.833631,2134,1941
-112.655827,45.835335,2135,1912
-112.665688,45.837188,2136,1875
-112.669359,45.839708,2137,1828
-112.669288,45.841081,2138,1821
-112.672206,45.847161,2139,1744
-112.671246,45.847881,2140,1742
-112.669885,45.847914,2141,1741
-112.669552,45.84962,2142,1743
-112.670302,45.851401,2143,1742
-112.671389,45.852365,2144,1742
-112.672931,45.852889,2145,1742
-112.675194,45.852754,2146,1734
-112.676623,45.853237,2147,1734
-112.675032,45.857498,2148,1740
-112.675111,45.858524,2149,1736
-112.675887,45.858944,2150,1734
-112.674184,45.861963,2151,1742
-112.673828,45.865994,2152,1744
-112.675252,45.871058,2153,1759
-112.680577,45.871244,2154,1757
-112.698981,45.876192,2155,1764
-112.709971,45.876852,2156,1770
-112.732691,45.872624,2157,1799
-112.737019,45.872405,2158,1813
-112.738676,45.872842,2159,1816
-112.740514,45.87222,2160,1813
-112.750725,45.872084,2161,1839
-112.752982,45.872418,2162,1847
-112.759175,45.875557,2163,1874
-112.764061,45.877126,2164,1880
-112.764854,45.87863,2165,1878
-112.764349,45.879593,2166,1886
-112.765921,45.881219,2167,1884
-112.767762,45.881815,2168,1886
-112.769202,45.883304,2169,1894
-112.77133,45.883642,2170,1907
-112.772415,45.884524,2171,1915
-112.772565,45.885499,2172,1932
-112.773537,45.88646,2173,1935
-112.776838,45.886878,2174,1949
-112.779747,45.886522,2175,1963
-112.780875,45.88556,2176,1985
-112.784889,45.884949,2177,1974
-112.786344,45.883571,2178,1979
-112.78812,45.88343,2179,1984
-112.79253,45.884564,2180,1998
-112.795725,45.887261,2181,2015
-112.796475,45.891058,2182,2069
-112.798973,45.891097,2183,2053
-112.802091,45.892384,2184,2089
-112.809751,45.892385,2185,2116
-112.813048,45.895709,2186,2147
-112.812444,45.896551,2187,2161
-112.813758,45.897403,2188,2158
-112.814454,45.899952,2189,2161
-112.816143,45.900336,2190,2169
-112.818327,45.896169,2191,2194
-112.819218,45.890265,2192,2218
-112.82044,45.887292,2193,2248
-112.823394,45.8856,2194,2262
-112.828004,45.883863,2195,2265
-112.830453,45.879233,2196,2274
-112.831834,45.877686,2197,2288
-112.824536,45.875342,2198,2313
-112.824568,45.873903,2199,2305
-112.827914,45.872534,2200,2301
-112.828092,45.870021,2201,2294
-112.827307,45.868385,2202,2287
-112.826311,45.867688,2203,2281
-112.826274,45.86644,2204,2280
-112.819387,45.860514,2205,2377
-112.820932,45.859224,2206,2375
-112.824292,45.858859,2207,2357
-112.827433,45.859425,2208,2319
-112.832395,45.857991,2209,2252
-112.8363,45.856135,2210,2168
-112.839586,45.855838,2211,2071
-112.839858,45.855338,2212,2066
-112.839301,45.854646,2213,2068
-112.838,45.854163,2214,2072
-112.841481,45.852794,2215,2033
-112.848692,45.847513,2216,1985
-112.84805,45.846779,2217,1986
-112.849232,45.847145,2218,1971
-112.851711,45.846995,2219,1956
-112.854348,45.845136,2220,1943
-112.860079,45.842108,2221,1910
-112.866312,45.840545,2222,1876
-112.872751,45.837763,2223,1851
-112.874733,45.836099,2224,1842
-112.876753,45.833036,2225,1832
-112.876634,45.832508,2226,1836
-112.879058,45.829877,2227,1823
-112.879122,45.828928,2228,1821
-112.880354,45.828489,2229,1824
-112.881456,45.827435,2230,1817
-112.888961,45.823153,2231,1802
-112.88939,45.820204,2232,1791
-112.8923,45.816354,2233,1779
-112.892893,45.814518,2234,1772
-112.89307,45.815061,2235,1775
-112.893324,45.813712,2236,1770
-112.896257,45.811097,2237,1769
-112.897648,45.806871,2238,1753
-112.900843,45.803864,2239,1744
-112.901209,45.802926,2240,1741
-112.900833,45.801803,2241,1740
-112.901306,45.794966,2242,1730
-112.903689,45.791934,2243,1717
-112.916025,45.784892,2244,1695
-112.922932,45.787473,2245,1706
-112.925649,45.787859,2246,1707
-112.937712,45.792258,2247,1721
-112.939958,45.792511,2248,1728
-112.951048,45.791187,2249,1724
-112.95567,45.792296,2250,1725
-112.960163,45.785314,2251,1732
-112.963535,45.773876,2252,1746
-112.96571,45.771894,2253,1753
-112.968059,45.771253,2254,1757
-112.976202,45.771119,2255,1763
-112.979758,45.769669,2256,1767
-113.001153,45.749592,2257,1795
-113.00754,45.745727,2258,1811
-113.008688,45.743926,2259,1814
-113.009572,45.741066,2260,1813
-113.01374,45.73846,2261,1818
-113.021363,45.730114,2262,1839
-113.023367,45.726326,2263,1840
-113.025933,45.723251,2264,1857
-113.024597,45.719424,2265,1858
-113.026008,45.709401,2266,1865
-113.026908,45.706724,2267,1867
-113.028209,45.705633,2268,1867
-113.032348,45.703902,2269,1869
-113.035754,45.701913,2270,1877
-113.039866,45.701546,2271,1884
-113.042468,45.700487,2272,1888
-113.046537,45.697645,2273,1888
-113.052173,45.692811,2274,1899
-113.054144,45.690436,2275,1904
-113.057224,45.688374,2276,1904
-113.058253,45.685752,2277,1905
-113.061003,45.683632,2278,1911
-113.062035,45.681998,2279,1913
-113.060272,45.678596,2280,1926
-113.062796,45.673943,2281,1937
-113.066076,45.657541,2282,1953
-113.069039,45.650828,2283,1957
-113.071793,45.646086,2284,1965
-113.071435,45.640212,2285,1970
-113.072371,45.639044,2286,1969
-113.075387,45.637067,2287,1983
-113.076232,45.636026,2288,1985
-113.074637,45.633785,2289,1994
-113.075787,45.631152,2290,1997
-113.079567,45.628155,2291,2002
-113.081207,45.624436,2292,2016
-113.082857,45.623076,2293,2009
-113.085068,45.622166,2294,2012
-113.086452,45.620977,2295,2015
-113.086772,45.616981,2296,2023
-113.0861,45.614699,2297,2012
-113.088097,45.610892,2298,2010
-113.090125,45.60914,2299,2023
-113.091021,45.604458,2300,2010
-113.09311,45.602924,2301,2013
-113.099698,45.594431,2302,2010
-113.102866,45.592511,2303,2008
-113.103621,45.591491,2304,2011
-113.103943,45.589489,2305,2013
-113.105901,45.585873,2306,2022
-113.105677,45.58083,2307,2034
-113.107032,45.577251,2308,2054
-113.111815,45.574784,2309,2060
-113.113093,45.573218,2310,2059
-113.112506,45.572126,2311,2063
-113.109778,45.570098,2312,2058
-113.092571,45.560938,2313,2075
-113.091106,45.558928,2314,2075
-113.090404,45.554328,2315,2084
-113.090841,45.551802,2316,2083
-113.088271,45.548077,2317,2077
-113.085938,45.546431,2318,2084
-113.084294,45.546051,2319,2095
-113.083179,45.545078,2320,2102
-113.082859,45.543818,2321,2090
-113.085785,45.541131,2322,2096
-113.085838,45.539637,2323,2100
-113.086741,45.537635,2324,2115
-113.085141,45.533696,2325,2135
-113.085785,45.533659,2326,2142
-113.088868,45.53632,2327,2156
-113.091726,45.54009,2328,2179
-113.092321,45.539722,2329,2190
-113.091417,45.538132,2330,2192
-113.091737,45.535907,2331,2205
-113.090582,45.533487,2332,2214
-113.091006,45.531414,2333,2225
-113.093616,45.529384,2334,2254
-113.09402,45.527837,2335,2267
-113.095609,45.526685,2336,2278
-113.096303,45.52378,2337,2296
-113.100649,45.520635,2338,2309
-113.100809,45.519929,2339,2311
-113.098418,45.517206,2340,2308
-113.100388,45.51475,2341,2308
-113.103845,45.512428,2342,2310
-113.105219,45.510846,2343,2311
-113.107852,45.509073,2344,2316
-113.108185,45.505891,2345,2316
-113.104531,45.50171,2346,2331
-113.104787,45.500914,2347,2334
-113.10929,45.498326,2348,2329
-113.11102,45.496829,2349,2336
-113.113448,45.496792,2350,2340
-113.114124,45.496244,2351,2341
-113.113681,45.494741,2352,2334
-113.110476,45.493766,2353,2331
-113.096939,45.485435,2354,2358
-113.094585,45.483578,2355,2361
-113.091804,45.480093,2356,2370
-113.091226,45.477879,2357,2385
-113.09042,45.477388,2358,2388
-113.086627,45.476855,2359,2393
-113.086089,45.474781,2360,2381
-113.084805,45.472907,2361,2370
-113.085172,45.472176,2362,2372
-113.087631,45.471286,2363,2379
-113.088799,45.470109,2364,2370
-113.090357,45.469625,2365,2370
-113.093426,45.46729,2366,2366
-113.096194,45.466412,2367,2354
-113.096339,45.464632,2368,2336
-113.095228,45.464068,2369,2325
-113.095775,45.462813,2370,2326
-113.097939,45.462054,2371,2314
-113.098028,45.461626,2372,2309
-113.096075,45.459947,2373,2296
-113.094159,45.459092,2374,2279
-113.096513,45.458343,2375,2287
-113.100413,45.459397,2376,2276
-113.102846,45.45838,2377,2279
-113.102903,45.456758,2378,2269
-113.10533,45.456092,2379,2257
-113.106025,45.454174,2380,2236
-113.104824,45.453675,2381,2247
-113.10541,45.452534,2382,2235
-113.108586,45.451553,2383,2216
-113.10901,45.450871,2384,2216
-113.113122,45.448433,2385,2192
-113.112531,45.44669,2386,2188
-113.113154,45.446398,2387,2188
-113.114902,45.44694,2388,2180
-113.115709,45.447826,2389,2175
-113.117305,45.448376,2390,2161
-113.115253,45.450625,2391,2150
-113.114046,45.451261,2392,2145
-113.113644,45.453231,2393,2139
-113.117864,45.45033,2394,2112
-113.12005,45.450054,2395,2106
-113.12164,45.447657,2396,2097
-113.12098,45.443826,2397,2077
-113.119708,45.441823,2398,2061
-113.119715,45.439355,2399,2060
-113.118582,45.438879,2400,2063
-113.116794,45.439005,2401,2074
-113.115133,45.438234,2402,2087
-113.113675,45.434852,2403,2095
-113.113929,45.431828,2404,2070
-113.116216,45.428884,2405,2035
-113.116128,45.427608,2406,2009
-113.114413,45.426647,2407,2007
-113.113462,45.425416,2408,1998
-113.114658,45.418429,2409,1990
-113.114228,45.411433,2410,1991
-113.115968,45.405107,2411,1990
-113.115925,45.399051,2412,1982
-113.116398,45.397827,2413,1986
-113.120995,45.392005,2414,1996
-113.12103,45.376439,2415,1942
-113.121522,45.374665,2416,1937
-113.120757,45.372534,2417,1938
-113.121077,45.370819,2418,1937
-113.119752,45.368817,2419,1939
-113.12173,45.364313,2420,1938
-113.1241,45.361248,2421,1931
-113.123481,45.357557,2422,1922
-113.124051,45.351809,2423,1919
-113.120906,45.343732,2424,1929
-113.120825,45.338759,2425,1921
-113.122576,45.336252,2426,1921
-113.122707,45.334692,2427,1916
-113.121242,45.330236,2428,1901
-113.122737,45.322533,2429,1909
-113.121923,45.319038,2430,1892
-113.120015,45.316147,2431,1903
-113.119933,45.312652,2432,1902
-113.120897,45.304344,2433,1881
-113.119307,45.288558,2434,1866
-113.117444,45.285476,2435,1866
-113.118214,45.283381,2436,1864
-113.122741,45.281032,2437,1868
-113.116812,45.271142,2438,1859
-113.115703,45.265859,2439,1859
-113.11478,45.264305,2440,1858
-113.105374,45.256222,2441,1848
-113.098295,45.24761,2442,1839
-113.092194,45.238831,2443,1827
-113.082534,45.231036,2444,1828
-113.079026,45.228924,2445,1830
-113.017597,45.20803,2446,1859
-113.01437,45.207557,2447,1862
-113.014697,45.206589,2448,1856
-113.018425,45.202487,2449,1839
-113.023752,45.190934,2450,1811
-113.024105,45.188424,2451,1805
-113.023599,45.186613,2452,1807
-113.015908,45.173377,2453,1786
-113.013254,45.170984,2454,1783
-113.01183,45.168017,2455,1765
-113.013018,45.165744,2456,1766
-113.014787,45.164228,2457,1774
-113.017008,45.163606,2458,1780
-113.0208,45.16107,2459,1784
-113.024128,45.159895,2460,1789
-113.036426,45.150416,2461,1801
-113.036888,45.146921,2462,1806
-113.038923,45.144746,2463,1818
-113.047917,45.130531,2464,1842
-113.051843,45.126793,2465,1850
-113.055889,45.119843,2466,1858
-113.060097,45.110174,2467,1880
-113.059762,45.046352,2468,1762
-113.053513,45.006475,2469,1763
-113.036967,45.001486,2470,1753
-113.003086,44.996066,2471,1739
-112.979785,44.989594,2472,1733
-112.982163,44.984737,2473,1734
-112.984092,44.983006,2474,1738
-112.990373,44.979807,2475,1746
-112.99669,44.975116,2476,1758
-112.997575,44.973377,2477,1770
-112.997176,44.970747,2478,1779
-113.00325,44.957559,2479,1784
-113.006019,44.95332,2480,1785
-113.007446,44.949946,2481,1783
-113.009428,44.947045,2482,1792
-113.009901,44.942762,2483,1804
-113.011524,44.939345,2484,1806
-113.014997,44.934581,2485,1816
-113.015025,44.933755,2486,1816
-113.010835,44.931062,2487,1829
-113.010852,44.930464,2488,1832
-113.020042,44.919048,2489,1834
-113.023943,44.904245,2490,1853
-113.026431,44.897176,2491,1862
-113.025209,44.891869,2492,1880
-113.018527,44.88015,2493,1905
-113.00954,44.876479,2494,1900
-113.005354,44.873271,2495,1912
-113.0072,44.871377,2496,1892
-113.008535,44.870907,2497,1891
-113.00884,44.870212,2498,1891
-113.007682,44.865339,2499,1903
-113.007512,44.859968,2500,1907
-113.008213,44.858597,2501,1911
-113.008207,44.856339,2502,1916
-113.005155,44.840842,2503,1938
-113.002683,44.832691,2504,1951
-112.998824,44.826034,2505,1965
-112.998901,44.822795,2506,1970
-112.999849,44.820658,2507,1972
-113.004557,44.816751,2508,1970
-113.007848,44.814889,2509,1978
-113.009422,44.813177,2510,1985
-113.008962,44.811958,2511,1986
-113.009278,44.808777,2512,1982
-113.011488,44.806448,2513,1994
-113.013978,44.802582,2514,1999
-113.015862,44.797555,2515,2009
-113.020314,44.789444,2516,2024
-113.021576,44.783432,2517,2038
-113.02036,44.780554,2518,2038
-113.020405,44.779273,2519,2040
-113.021797,44.776265,2520,2045
-113.028193,44.766073,2521,2062
-113.029078,44.76322,2522,2068
-113.028386,44.760778,2523,2073
-113.029658,44.759127,2524,2081
-113.031863,44.757782,2525,2082
-113.033046,44.756176,2526,2084
-113.032453,44.7541,2527,2095
-113.034489,44.74976,2528,2093
-113.03417,44.748402,2529,2103
-113.035441,44.743449,2530,2110
-113.037046,44.741656,2531,2109
-113.035498,44.739821,2532,2109
-113.036105,44.728948,2533,2132
-113.035584,44.724301,2534,2134
-113.033538,44.721215,2535,2140
-113.033507,44.71999,2536,2140
-113.03033,44.717426,2537,2149
-113.028993,44.71338,2538,2179
-113.021783,44.705566,2539,2182
-113.019182,44.700509,2540,2188
-113.017579,44.699334,2541,2194
-113.012303,44.693009,2542,2207
-113.011427,44.691183,2543,2216
-113.009183,44.6895,2544,2221
-113.007683,44.689106,2545,2225
-113.005281,44.68752,2546,2230
-113.003183,44.682137,2547,2242
-112.989503,44.664767,2548,2268
-112.986027,44.661906,2549,2282
-112.984456,44.65987,2550,2294
-112.984858,44.658397,2551,2313
-112.984492,44.656495,2552,2344
-112.98146,44.652462,2553,2386
-112.981567,44.65093,2554,2393
-112.980102,44.649469,2555,2407
-112.978582,44.64459,2556,2367
-112.972006,44.63659,2557,2285
-112.971136,44.634174,2558,2279
-112.971629,44.633122,2559,2271
-112.973781,44.632775,2560,2270
-112.974715,44.633191,2561,2278
-112.980166,44.631864,2562,2289
-112.98158,44.630617,2563,2293
-112.982006,44.629614,2564,2298
-112.984382,44.628097,2565,2308
-112.988069,44.628435,2566,2324
-112.990367,44.627469,2567,2331
-112.99328,44.621474,2568,2317
-112.99358,44.619861,2569,2318
-112.993093,44.616086,2570,2325
-112.994411,44.612973,2571,2338
-112.992667,44.608051,2572,2347
-112.990951,44.605694,2573,2348
-112.98968,44.604754,2574,2345
-112.975693,44.600635,2575,2314
-112.967359,44.600149,2576,2295
-112.960508,44.598086,2577,2274
-112.945953,44.596797,2578,2247
-112.942465,44.596886,2579,2241
-112.937202,44.594727,2580,2229
-112.93321,44.594684,2581,2223
-112.907854,44.589544,2582,2178
-112.897225,44.586927,2583,2154
-112.891607,44.581859,2584,2144
-112.88948,44.581354,2585,2140
-112.885445,44.581746,2586,2141
-112.884713,44.580588,2587,2146
-112.882349,44.57934,2588,2146
-112.878136,44.575331,2589,2136
-112.87095,44.571361,2590,2129
-112.866222,44.570116,2591,2119
-112.862737,44.568729,2592,2110
-112.859302,44.568336,2593,2107
-112.855339,44.568549,2594,2108
-112.853557,44.567018,2595,2107
-112.852038,44.567037,2596,2100
-112.848218,44.569295,2597,2097
-112.845971,44.568325,2598,2096
-112.843723,44.568258,2599,2102
-112.833879,44.564644,2600,2086
-112.829799,44.559586,2601,2083
-112.827694,44.558597,2602,2081
-112.825931,44.557131,2603,2079
-112.823768,44.552659,2604,2067
-112.821072,44.552263,2605,2085
-112.819093,44.549869,2606,2074
-112.817187,44.548489,2607,2076
-112.812688,44.547027,2608,2072
-112.811277,44.54597,2609,2080
-112.81094,44.544508,2610,2070
-112.81034,44.544258,2611,2069
-112.805456,44.545763,2612,2061
-112.801472,44.545932,2613,2061
-112.800001,44.545379,2614,2060
-112.798836,44.544017,2615,2056
-112.797585,44.543396,2616,2058
-112.795545,44.544749,2617,2059
-112.794166,44.54903,2618,2053
-112.79414,44.555451,2619,2048
-112.792807,44.557875,2620,2048
-112.792737,44.562593,2621,2045
-112.794425,44.576691,2622,2030
-112.796968,44.578888,2623,2020
-112.7953,44.580667,2624,2022
-112.796421,44.585052,2625,2008
-112.802589,44.592908,2626,2001
-112.802185,44.596338,2627,2005
-112.803417,44.599508,2628,1996
-112.80404,44.603059,2629,1997
-112.803617,44.605944,2630,1997
-112.802421,44.60729,2631,1994
-112.802009,44.608795,2632,1990
-112.803677,44.610932,2633,1983
-112.801166,44.613719,2634,1985
-112.801272,44.614683,2635,1982
-112.803932,44.616914,2636,1983
-112.803299,44.618453,2637,1978
-112.804772,44.623243,2638,1989
-112.802826,44.627073,2639,1988
-112.802132,44.631278,2640,1977
-112.800352,44.634897,2641,1964
-112.797729,44.635647,2642,1969
-112.795784,44.636767,2643,1968
-112.793922,44.636975,2644,1965
-112.78694,44.641177,2645,1958
-112.785737,44.642615,2646,1957
-112.78323,44.644151,2647,1956
-112.78057,44.647614,2648,1950
-112.780536,44.648415,2649,1952
-112.781968,44.650965,2650,1953
-112.780901,44.651565,2651,1945
-112.779042,44.655673,2652,1949
-112.776681,44.657003,2653,1941
-112.773412,44.657797,2654,1930
-112.770867,44.659109,2655,1932
-112.770337,44.659853,2656,1935
-112.769343,44.660085,2657,1934
-112.768114,44.659484,2658,1930
-112.76652,44.659965,2659,1925
-112.765802,44.662482,2660,1928
-112.764858,44.663656,2661,1930
-112.760993,44.665809,2662,1920
-112.760337,44.666612,2663,1919
-112.755877,44.6691,2664,1911
-112.753086,44.672118,2665,1908
-112.751613,44.672326,2666,1916
-112.749468,44.671528,2667,1910
-112.743759,44.672325,2668,1900
-112.740911,44.674133,2669,1897
-112.734632,44.680985,2670,1897
-112.727888,44.685262,2671,1878
-112.72752,44.686281,2672,1878
-112.725548,44.687489,2673,1877
-112.723737,44.6878,2674,1874
-112.714238,44.696428,2675,1860
-112.692055,44.702541,2676,1842
-112.690319,44.703424,2677,1841
-112.685623,44.707263,2678,1836
-112.609461,44.656912,2679,1884
-112.605499,44.652839,2680,1891
-112.603938,44.649309,2681,1897
-112.602984,44.642288,2682,1901
-112.601413,44.638867,2683,1905
-112.598912,44.635906,2684,1909
-112.593666,44.631524,2685,1915
-112.5914,44.63339,2686,1911
-112.595806,44.640837,2687,1902
-112.591906,44.641954,2688,1900
-112.583043,44.641908,2689,1901
-112.566741,44.641062,2690,1903
-112.561655,44.642554,2691,1912
-112.55835,44.642375,2692,1921
-112.553155,44.641068,2693,1927
-112.53934,44.641167,2694,1959
-112.534937,44.641873,2695,1974
-112.52605,44.646869,2696,1947
-112.513633,44.648999,2697,1937
-112.503246,44.6493,2698,1930
-112.503301,44.655935,2699,1914
-112.502087,44.670397,2700,1919
-112.499932,44.670754,2701,1923
-112.496215,44.669876,2702,1929
-112.495301,44.668677,2703,1927
-112.491331,44.66693,2704,1934
-112.488075,44.666393,2705,1933
-112.475741,44.668752,2706,1937
-112.472127,44.667375,2707,1939
-112.470649,44.665938,2708,1940
-112.468762,44.665188,2709,1939
-112.464482,44.664844,2710,1940
-112.462228,44.665151,2711,1946
-112.453647,44.663048,2712,1950
-112.445248,44.662901,2713,1952
-112.441513,44.662061,2714,1952
-112.438882,44.664117,2715,1966
-112.433136,44.666199,2716,1968
-112.431722,44.666213,2717,1968
-112.426075,44.661943,2718,1979
-112.409674,44.656905,2719,1973
-112.406758,44.656415,2720,1976
-112.399528,44.65427,2721,1976
-112.387979,44.652805,2722,1992
-112.381739,44.653054,2723,1995
-112.373675,44.656165,2724,2006
-112.372728,44.657058,2725,2016
-112.37003,44.658033,2726,2015
-112.368288,44.657323,2727,2009
-112.3653,44.65699,2728,2009
-112.363436,44.656332,2729,2010
-112.360826,44.656387,2730,2015
-112.357291,44.655699,2731,2016
-112.356608,44.655951,2732,2020
-112.35669,44.656794,2733,2027
-112.355356,44.657492,2734,2037
-112.351827,44.658085,2735,2043
-112.34934,44.657515,2736,2046
-112.348584,44.656746,2737,2044
-112.340494,44.654917,2738,2042
-112.330572,44.650974,2739,2045
-112.329126,44.649709,2740,2045
-112.325468,44.648541,2741,2037
-112.320514,44.648323,2742,2033
-112.314779,44.649982,2743,2027
-112.310428,44.653281,2744,2031
-112.306206,44.653482,2745,2027
-112.303107,44.655331,2746,2031
-112.29908,44.656937,2747,2031
-112.29525,44.65949,2748,2037
-112.288484,44.661648,2749,2034
-112.277471,44.666646,2750,2031
-112.274751,44.670299,2751,2040
-112.272117,44.671722,2752,2042
-112.26953,44.671163,2753,2041
-112.265119,44.669484,2754,2038
-112.261805,44.669595,2755,2037
-112.259099,44.67144,2756,2034
-112.257176,44.671935,2757,2034
-112.254633,44.673385,2758,2046
-112.248639,44.674805,2759,2037
-112.23373,44.675365,2760,2047
-112.231456,44.674829,2761,2053
-112.218606,44.67482,2762,2051
-112.217974,44.696313,2763,2081
-112.213177,44.693853,2764,2067
-112.205977,44.691263,2765,2059
-112.204973,44.691261,2766,2056
-112.196927,44.696611,2767,2054
-112.168158,44.696658,2768,2043
-112.16307,44.694717,2769,2047
-112.161731,44.694838,2770,2048
-112.160146,44.696357,2771,2053
-112.146931,44.696273,2772,2066
-112.147026,44.646261,2773,2013
-112.142374,44.645669,2774,2012
-112.136352,44.642457,2775,2008
-112.138043,44.638619,2776,2007
-112.138006,44.63684,2777,2007
-112.130409,44.627469,2778,2013
-112.13016,44.624885,2779,2013
-112.127334,44.619935,2780,2014
-112.126994,44.597752,2781,2034
-112.118678,44.597192,2782,2028
-112.112543,44.59618,2783,2028
-112.106819,44.594385,2784,2030
-112.102754,44.594041,2785,2027
-112.098353,44.592397,2786,2024
-112.091284,44.588479,2787,2032
-112.076229,44.586906,2788,2034
-112.025276,44.58692,2789,2053
-112.008372,44.594145,2790,2046
-112.00392,44.594542,2791,2058
-111.988583,44.590657,2792,2039
-111.982183,44.590221,2793,2036
-111.980328,44.590548,2794,2036
-111.962232,44.596706,2795,2043
-111.949642,44.603216,2796,2041
-111.946094,44.604318,2797,2037
-111.9415,44.604927,2798,2024
-111.939731,44.604808,2799,2024
-111.933649,44.606567,2800,2025
-111.931353,44.608563,2801,2024
-111.928907,44.609557,2802,2023
-111.92517,44.610137,2803,2023
-111.922499,44.611246,2804,2024
-111.914014,44.612198,2805,2037
-111.911373,44.612948,2806,2036
-111.881595,44.611933,2807,2048
-111.877821,44.611318,2808,2051
-111.873245,44.611511,2809,2054
-111.856503,44.609877,2810,2045
-111.846449,44.610763,2811,2036
-111.842084,44.609634,2812,2036
-111.838212,44.607144,2813,2044
-111.835697,44.60606,2814,2046
-111.830828,44.605432,2815,2039
-111.827747,44.605539,2816,2035
-111.81751,44.606963,2817,2037
-111.812959,44.606912,2818,2037
-111.811355,44.603855,2819,2044
-111.810955,44.598537,2820,2046
-111.796396,44.592682,2821,2036
-111.737568,44.591868,2822,2024
-111.731866,44.592327,2823,2023
-111.729591,44.593153,2824,2020
-111.730631,44.592622,2825,2023
-111.728164,44.5926,2826,2022
-111.726065,44.591473,2827,2023
-111.719915,44.591752,2828,2039
-111.701788,44.591472,2829,2039
-111.693217,44.590303,2830,2036
-111.683991,44.58812,2831,2037
-111.659421,44.588298,2832,2058
-111.659072,44.59788,2833,2041
-111.656379,44.600313,2834,2037
-111.654611,44.602945,2835,2033
-111.654188,44.607278,2836,2028
-111.655101,44.608893,2837,2025
-111.653956,44.613277,2838,2035
-111.652015,44.615385,2839,2034
-111.650005,44.616418,2840,2032
-111.64695,44.615227,2841,2033
-111.639363,44.613397,2842,2032
-111.632899,44.613262,2843,2035
-111.612494,44.610705,2844,2046
-111.610268,44.611696,2845,2045
-111.607405,44.612309,2846,2048
-111.605994,44.612204,2847,2048
-111.595522,44.607665,2848,2054
-111.59313,44.605115,2849,2056
-111.590272,44.60304,2850,2061
-111.563095,44.602863,2851,2081
-111.562489,44.602476,2852,2081
-111.56222,44.599883,2853,2086
-111.561533,44.599312,2854,2087
-111.544913,44.599075,2855,2103
-111.534277,44.596438,2856,2157
-111.533312,44.596641,2857,2166
-111.53189,44.597898,2858,2169
-111.526511,44.598966,2859,2178
-111.514091,44.598152,2860,2147
-111.50996,44.599124,2861,2133
-111.50869,44.598624,2862,2126
-111.503479,44.59903,2863,2102
-111.497778,44.601142,2864,2075
-111.496209,44.602508,2865,2065
-111.493648,44.603398,2866,2057
-111.490622,44.6037,2867,2054
-111.488272,44.605124,2868,2050
-111.484654,44.606224,2869,2041
-111.484409,44.606954,2870,2042
-111.481537,44.60881,2871,2043
-111.478136,44.608618,2872,2038
-111.475313,44.607924,2873,2033
-111.469634,44.605423,2874,2029
-111.466968,44.605006,2875,2025
-111.464444,44.606673,2876,2018
-111.462113,44.609595,2877,2011
-111.46017,44.610696,2878,2007
-111.455563,44.615833,2879,2001
-111.452869,44.616404,2880,1997
-111.452017,44.617736,2881,1995.5
-111.448016,44.617806,2882,1994
-111.44781,44.610453,2883,2009
-111.439387,44.606076,2884,1997
-111.426327,44.603328,2885,1995
-111.394026,44.603742,2886,2026
-111.392783,44.603433,2887,2028
-111.386697,44.600164,2888,2048
-111.382721,44.597161,2889,2014
-111.382559,44.597404,2890,2017
-111.373592,44.590736,2891,1997
